# Time (s),Q1 (%),T1 Setpoint (°C),T1 (°C),Q2 (%),T2 Setpoint (°C),T2 (°C)
3.480699999999999932e+02,4.502606775000015915e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.886711600000021605e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.490699999999999932e+02,4.503259275000015549e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.887291600000021674e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.500500000000000114e+02,4.503898725000015446e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.887860000000021898e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.510099999999999909e+02,4.504525125000015606e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.888416800000022278e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.520199999999999818e+02,4.505184150000015109e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.889002600000021914e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.530099999999999909e+02,4.505830125000015585e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.889576800000021706e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.542500000000000000e+02,4.506639225000015614e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.890296000000022048e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.551899999999999977e+02,4.507252575000015327e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.890841200000022582e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.560600000000000023e+02,4.507820250000015250e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.891345800000022592e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.570799999999999841e+02,4.508485800000015331e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.891937400000023217e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.581000000000000227e+02,4.509151350000016123e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.892529000000023132e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.591100000000000136e+02,4.509810375000015625e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.893114800000023479e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.601299999999999955e+02,4.510475925000015707e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.893706400000023393e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.611499999999999773e+02,4.511141475000015788e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.894298000000024018e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.620400000000000205e+02,4.511722200000016159e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.894814200000024584e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.630299999999999727e+02,4.512368175000016635e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.895388400000024376e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.642099999999999795e+02,4.217363415000018279e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.896072800000024472e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.650199999999999818e+02,4.507961940000016909e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.896542600000024237e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.662300000000000182e+02,4.508751465000016623e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.897244400000023745e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.670600000000000023e+02,4.509293040000017072e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.897725800000024066e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.680099999999999909e+02,4.509912915000017364e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.898276800000023457e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.692099999999999795e+02,4.510695915000017919e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.898972800000024108e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.702200000000000273e+02,4.511354940000017422e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.899558600000023745e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.711999999999999886e+02,4.511994390000017319e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.900127000000023969e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.722200000000000273e+02,4.512659940000017400e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.900718600000024594e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.732200000000000273e+02,4.513312440000017034e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.901298600000024663e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.741999999999999886e+02,4.219144080000019414e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.901867000000024888e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.751999999999999886e+02,4.509866580000017677e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.902447000000024957e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.760699999999999932e+02,4.510434255000017600e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.902951600000025678e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.771700000000000159e+02,4.511152005000017340e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.903589600000024973e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.782099999999999795e+02,4.511830605000017158e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.904192800000025443e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.790099999999999909e+02,4.512352605000017292e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.904656800000026351e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.802699999999999818e+02,4.513174755000017058e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.905387600000026538e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.812099999999999795e+02,4.513788105000016770e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.905932800000026361e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.822200000000000273e+02,4.514447130000016273e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.906518600000026709e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.832200000000000273e+02,4.515099630000016617e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.907098600000026778e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.840299999999999727e+02,4.515628155000016619e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.907568400000026543e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.850299999999999727e+02,4.516280655000016253e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.908148400000027323e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.860099999999999909e+02,4.516920105000016150e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.908716800000027547e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.870600000000000023e+02,4.222459005000017385e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.909325800000027584e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.881499999999999773e+02,4.513240230000016595e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.909958000000027312e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.890199999999999818e+02,4.513807905000016518e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.910462600000028033e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.901399999999999864e+02,4.514538705000016705e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.911112200000027883e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.910500000000000114e+02,4.220663085000017389e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.911640000000028294e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.920199999999999818e+02,4.511366010000016047e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.912202600000027530e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.932599999999999909e+02,4.512175110000016076e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.912921800000027872e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.941299999999999955e+02,4.512742785000015999e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.913426400000028593e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.951100000000000136e+02,4.513382235000015896e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.913994800000028818e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.961700000000000159e+02,4.218879315000017272e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.914609600000028422e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.971200000000000045e+02,4.509569190000016192e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.915160600000027813e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.981700000000000159e+02,4.510254315000016589e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.915769600000027850e+01,4.000000000000000000e+01,3.996519999999999584e+01
3.991299999999999955e+02,4.510880715000016750e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.916326400000028229e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.002200000000000273e+02,4.511591940000016621e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.916958600000027957e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.011000000000000227e+02,4.217841780000018304e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.917469000000028245e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.021700000000000159e+02,4.508609955000017067e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.918089600000028128e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.030600000000000023e+02,4.509190680000017437e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.918605800000028694e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.040199999999999818e+02,4.509817080000017597e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.919162600000028363e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.050299999999999727e+02,4.510476105000017100e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.919748400000028710e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.061700000000000159e+02,4.215638625000018180e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.920409600000028405e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.070699999999999932e+02,4.506295875000017048e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.920931600000028538e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.080899999999999750e+02,4.211960235000017860e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.921523200000028453e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.091100000000000136e+02,4.502695785000017281e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.922114800000029078e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.101200000000000045e+02,4.208401965000018663e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.922700600000028714e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.111399999999999864e+02,4.499137515000017373e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.923292200000029339e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.121100000000000136e+02,4.499770440000017402e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.923854800000029286e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.131800000000000068e+02,4.500468615000016825e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.924475400000029168e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.142099999999999795e+02,4.501140690000016775e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.925072800000029360e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.152099999999999795e+02,4.501793190000016409e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.925652800000029430e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.160699999999999932e+02,4.502354340000017174e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.926151600000029163e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.170299999999999727e+02,4.502980740000017335e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.926708400000029542e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.181200000000000045e+02,4.503691965000017206e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.927340600000029269e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.192300000000000182e+02,4.504416240000017524e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.927984400000029552e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.200799999999999841e+02,4.504970865000017000e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.928477400000029718e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.211100000000000136e+02,4.505642940000016949e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.929074800000029910e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.222300000000000182e+02,4.506373740000017136e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.929724400000029760e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.231999999999999886e+02,4.507006665000017165e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.930287000000029707e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.241700000000000159e+02,4.212880125000017983e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.930849600000028943e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.250099999999999909e+02,4.503498225000016930e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.931336800000028830e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.260199999999999818e+02,4.504157250000016433e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.931922600000028467e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.271100000000000136e+02,4.209528870000017520e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.932554800000028905e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.282200000000000273e+02,4.500323145000016467e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.933198600000029188e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.291999999999999886e+02,4.500962595000016364e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.933767000000029412e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.301000000000000227e+02,4.501549845000016603e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.934289000000029546e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.310299999999999727e+02,4.502156670000016447e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.934828400000029802e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.321100000000000136e+02,4.502861370000016450e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.935454800000029252e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.332300000000000182e+02,4.503592170000016637e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.936104400000029102e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.341999999999999886e+02,4.504225095000016665e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.936667000000029049e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.350799999999999841e+02,4.504799295000016457e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.937177400000028626e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.362599999999999909e+02,4.505569245000016565e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.937861800000028722e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.372099999999999795e+02,4.506189120000016857e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.938412800000028824e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.382200000000000273e+02,4.506848145000016359e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.938998600000028460e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.390099999999999909e+02,4.213474365000018906e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.939456800000028380e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.400099999999999909e+02,4.504196865000017169e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.940036800000028450e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.412400000000000091e+02,4.504999440000017330e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.940750200000028514e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.422099999999999795e+02,4.505632365000017359e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.941312800000028460e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.430799999999999841e+02,4.506200040000017282e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.941817400000028471e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.442500000000000000e+02,4.506963465000018232e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.942496000000028999e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.451899999999999977e+02,4.507576815000017945e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.943041200000028823e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.462300000000000182e+02,4.508255415000017763e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.943644400000029293e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.472099999999999795e+02,4.508894865000016949e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.944212800000029517e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.482200000000000273e+02,4.509553890000016452e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.944798600000029865e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.492200000000000273e+02,4.510206390000016796e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.945378600000029934e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.502200000000000273e+02,4.510858890000016430e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.945958600000030003e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.511100000000000136e+02,4.511439615000016801e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.946474800000030569e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.521700000000000159e+02,4.216936695000018176e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.947089600000030174e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.531999999999999886e+02,4.507678770000016755e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.947687000000030366e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.540799999999999841e+02,4.508252970000016546e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.948197400000029944e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.552500000000000000e+02,4.509016395000017496e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.948876000000030473e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.561899999999999977e+02,4.509629745000017209e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.949421200000030296e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.572200000000000273e+02,4.215252285000018162e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.950018600000030489e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.582200000000000273e+02,4.211070285000018032e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.950598600000030558e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.592200000000000273e+02,4.501792785000017005e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.951178600000031338e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.601600000000000250e+02,4.502406135000016718e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.951723800000031162e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.612200000000000273e+02,4.207903215000018093e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.952338600000030766e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.620099999999999909e+02,4.498488690000016277e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.952796800000030686e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.632200000000000273e+02,4.499278215000016701e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.953498600000030194e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.642099999999999795e+02,4.499924190000017177e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.954072800000029986e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.650500000000000114e+02,4.500472290000016784e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.954560000000029873e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.660099999999999909e+02,4.501098690000016944e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.955116800000030253e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.671100000000000136e+02,4.501816440000016684e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.955754800000029547e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.682500000000000000e+02,4.502560290000017318e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.956416000000029953e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.691899999999999977e+02,4.503173640000017031e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.956961200000029777e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.702200000000000273e+02,4.503845715000016980e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.957558600000029969e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.712200000000000273e+02,4.504498215000016614e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.958138600000030038e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.722200000000000273e+02,4.505150715000016959e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.958718600000030108e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.732200000000000273e+02,4.505803215000016593e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.959298600000030888e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.742200000000000273e+02,4.506455715000016937e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.959878600000030957e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.752200000000000273e+02,4.507108215000016571e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.960458600000031026e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.760400000000000205e+02,4.507643265000016441e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.960934200000031780e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.771399999999999864e+02,4.508361015000016181e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.961572200000031785e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.780600000000000023e+02,4.508961315000016157e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.962105800000031763e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.792599999999999909e+02,4.509744315000016712e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.962801800000031704e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.800600000000000023e+02,4.510266315000016846e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.963265800000031902e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.810899999999999750e+02,4.510938390000016796e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.963863200000032094e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.821399999999999864e+02,4.216477290000018741e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.964472200000032132e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.832400000000000091e+02,4.211877090000018597e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.965110200000032137e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.842099999999999795e+02,4.502580015000016544e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.965672800000031373e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.852099999999999795e+02,4.503232515000016889e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.966252800000032153e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.860099999999999909e+02,4.503754515000017022e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.966716800000032350e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.870199999999999818e+02,4.504413540000016525e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.967302600000031987e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.882599999999999909e+02,4.209157860000018303e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.968021800000032329e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.891899999999999977e+02,4.499834685000016776e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.968561200000033296e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.902300000000000182e+02,4.500513285000016594e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.969164400000033766e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.912200000000000273e+02,4.501159260000017071e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.969738600000033557e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.921999999999999886e+02,4.501798710000016257e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.970307000000033781e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.932200000000000273e+02,4.207463070000017780e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.970898600000033696e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.941000000000000227e+02,4.498107270000016200e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.971409000000033984e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.952500000000000000e+02,4.498857645000015992e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.972076000000033957e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.961800000000000068e+02,4.204898385000017669e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.972615400000034924e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.972300000000000182e+02,4.495653510000016695e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.973224400000034962e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.980099999999999909e+02,4.496162460000016381e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.973676800000035314e+01,4.000000000000000000e+01,3.996519999999999584e+01
4.992699999999999818e+02,4.496984610000016147e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.974407600000035501e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.000500000000000114e+02,4.497493560000016544e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.974860000000035853e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.012599999999999909e+02,4.202363340000017899e+01,5.000000000000000000e+01,5.027879999999999683e+01,4.975561800000035362e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.022099999999999795e+02,4.493053215000017531e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.976112800000035463e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.032200000000000273e+02,4.493712240000017033e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.976698600000035100e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.040400000000000205e+02,4.494247290000016903e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.977174200000035853e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.052599999999999909e+02,4.495043340000016485e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.977881800000035639e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.062099999999999795e+02,4.495663215000016777e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.978432800000035741e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.071899999999999977e+02,4.496302665000016674e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.979001200000035965e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.082300000000000182e+02,4.496981265000016492e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.979604400000036435e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.090099999999999909e+02,4.497490215000016178e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.980056800000036787e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.101999999999999886e+02,4.498266690000016155e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.980747000000036451e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.112200000000000273e+02,4.498932240000016236e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.981338600000036365e+01,4.000000000000000000e+01,3.996519999999999584e+01
5.121599999999999682e+02,4.499545590000015949e+01,5.000000000000000000e+01,4.995649999999999835e+01,4.981883800000036899e+01,4.000000000000000000e+01,3.996519999999999584e+01
